CurrentLocalTime,FlightState,accel.getAccelX_mss(),gyro.getGyroX_rads(),errorX,cumErrorX,rateErrorX,lastErrorX,outputX,rotatedOutputX,ServoXwrite,ServoX,x,accel.getAccelY_mss(),gyro.getGyroY_rads(),errorY,cumErrorY,rateErrorY,lastErrorY,outputY,rotatedOutputY,ServoYwrite,ServoY,y,z,accel.getAccelZ_mss(),gyro.getGyroZ_rads(),pyro1_State,pyro2_State,pyro3_State,accel.getTemperature_C()
2.19,1,9.47,-0.02,-4.29,-2.06,-2,-4.29,-5.29,-10.54,95.27,84.73,4.29,-2.52,0.13,17.01,4.02,26.36,17.01,30.19,43.49,68.25,111.75,-17.01,-1.87,-0.09,0.37,0,0,0,20.75
2.19,1,9.42,-0.05,-4.29,-2.06,-2,-4.29,-5.29,-10.54,95.27,84.73,4.29,-2.55,-0.01,17.01,4.02,26.36,17.01,30.19,43.49,68.25,111.75,-17.01,-1.87,-0.05,0.44,0,0,0,20.75
2.19,1,9.47,-0.03,-4.29,-2.06,-2,-4.29,-5.29,-10.54,95.27,84.73,4.29,-2.57,0.07,17.01,4.02,26.36,17.01,30.19,43.49,68.25,111.75,-17.01,-1.87,0.05,0.49,0,0,0,20.75
2.2,1,9.47,-0.16,-4.29,-2.06,-2,-4.29,-5.29,-10.54,95.27,84.73,4.29,-2.56,0,17.01,4.02,26.36,17.01,30.19,43.49,68.25,111.75,-17.01,-1.87,0.01,0.43,0,0,0,20.75
2.2,1,9.46,-0.1,-4.29,-2.06,-2,-4.29,-5.29,-3.98,91.99,88.01,4.29,-2.55,0.08,17.01,4.02,26.36,17.01,30.19,30.39,74.81,105.19,-17.01,-1.87,0.06,0.39,0,0,0,20.75
2.2,1,9.42,-0.09,-4.29,-2.1,0,-4.29,-4.29,-3.98,91.99,88.01,4.29,-2.59,0.03,17.01,4.19,0,17.01,17.01,30.39,74.81,105.19,-17.01,-1.87,0.08,0.49,0,0,0,20.75
2.2,1,9.41,-0.01,-4.29,-2.1,0,-4.29,-4.29,-3.98,91.99,88.01,4.07,-2.65,0.04,17.01,4.19,0,17.01,17.01,30.39,74.81,105.19,-17.87,-1.6,-0.01,0.39,0,0,0,20.75
2.2,1,9.34,0,-4.29,-2.1,0,-4.29,-4.29,-3.98,91.99,88.01,4.04,-2.62,0.05,17.01,4.19,0,17.01,17.01,30.39,74.81,105.19,-17.97,-1.62,0.13,0.36,0,0,0,20.75
2.2,1,9.35,0.03,-4.29,-2.1,0,-4.29,-4.29,-3.98,91.99,88.01,4.04,-2.66,0.07,17.01,4.19,0,17.01,17.01,30.39,74.81,105.19,-18.07,-1.6,0.08,0.39,0,0,0,20.75
2.2,1,9.37,-0.02,-4.29,-2.1,0,-4.29,-4.29,-3.98,91.99,88.01,4.04,-2.65,0.08,17.01,4.19,0,17.01,17.01,30.39,74.81,105.19,-18.07,-1.6,0.14,0.51,0,0,0,20.75
2.21,1,9.37,-0.09,-4.29,-2.1,0,-4.29,-4.29,-3.98,91.99,88.01,3.99,-2.73,0.02,17.01,4.19,0,17.01,17.01,30.39,74.81,105.19,-18.26,-1.61,0,0.37,0,0,0,20.75
2.21,1,9.37,0,-3.95,-2.14,33.77,-3.95,12.93,-3.98,91.99,88.01,3.95,-2.81,0.04,18.36,4.37,134.92,18.36,85.82,30.39,74.81,105.19,-18.36,-1.59,-0.11,0.54,0,0,0,20.75
2.21,1,9.34,-0.06,-3.95,-2.14,33.77,-3.95,12.93,-3.98,91.99,88.01,3.95,-2.84,0.11,18.36,4.37,134.92,18.36,85.82,30.39,74.81,105.19,-18.44,-1.59,-0.04,0.39,0,0,0,20.75
2.21,1,9.37,-0.15,-3.95,-2.14,33.77,-3.95,12.93,-3.98,91.99,88.01,3.94,-2.8,0.01,18.36,4.37,134.92,18.36,85.82,30.39,74.81,105.19,-18.54,-1.58,0.01,0.52,0,0,0,20.75
2.21,1,9.6,-0.1,-3.95,-2.14,33.77,-3.95,12.93,-3.98,91.99,88.01,3.94,-2.87,0.12,18.36,4.37,134.92,18.36,85.82,30.39,74.81,105.19,-18.54,-1.58,-0.05,0.43,0,0,0,20.75
2.22,1,9.55,-0.15,-3.95,-2.14,33.77,-3.95,12.93,-9.47,94.74,85.26,3.96,-2.88,0.01,18.36,4.37,134.92,18.36,85.82,86.27,46.87,133.13,-18.86,-1.53,0.11,0.56,0,0,0,20.75
2.22,1,9.5,-0.03,-3.95,-2.14,33.77,-3.95,12.93,-9.47,94.74,85.26,3.93,-2.88,0,18.36,4.37,134.92,18.36,85.82,86.27,46.87,133.13,-18.96,-1.52,0.04,0.47,0,0,0,20.75
2.22,1,9.46,-0.1,-3.93,-2.18,2.12,-3.93,-2.87,-9.47,94.74,85.26,3.93,-2.96,0.04,19.06,4.57,70.76,19.06,54.44,86.27,46.87,133.13,-19.06,-1.5,0.05,0.51,0,0,0,20.75
2.22,1,9.41,-0.18,-3.93,-2.18,2.12,-3.93,-2.87,-9.47,94.74,85.26,3.92,-2.92,0.12,19.06,4.57,70.76,19.06,54.44,86.27,46.87,133.13,-19.15,-1.49,0.14,0.71,0,0,0,20.75
2.22,1,9.45,0.09,-3.93,-2.18,2.12,-3.93,-2.87,-9.47,94.74,85.26,3.92,-2.93,-0.12,19.06,4.57,70.76,19.06,54.44,86.27,46.87,133.13,-19.15,-1.49,0.11,0.29,0,0,0,20.75
2.22,1,9.5,-0.05,-3.93,-2.18,2.12,-3.93,-2.87,-9.47,94.74,85.26,3.92,-3,-0.01,19.06,4.57,70.76,19.06,54.44,86.27,46.87,133.13,-19.29,-1.47,0.02,0.44,0,0,0,20.75
2.23,1,9.4,-0.06,-3.93,-2.18,2.12,-3.93,-2.87,-9.47,94.74,85.26,3.91,-2.88,0.09,19.06,4.57,70.76,19.06,54.44,86.27,46.87,133.13,-19.38,-1.44,0.15,0.36,0,0,0,20.75
2.23,1,9.46,-0.16,-3.93,-2.18,2.12,-3.93,-2.87,-9.47,94.74,85.26,3.91,-2.92,0.04,19.06,4.57,70.76,19.06,54.44,86.27,46.87,133.13,-19.38,-1.44,0.09,0.58,0,0,0,20.75
2.23,1,9.44,-0.07,-3.91,-2.22,2.32,-3.91,-2.75,-9.47,94.74,85.26,3.91,-2.85,-0.03,19.59,4.76,52.77,19.59,45.98,86.27,46.87,133.13,-19.59,-1.42,0.28,0.42,0,0,0,20.75
2.23,1,9.5,-0.15,-3.91,-2.22,2.32,-3.91,-2.75,-9.47,94.74,85.26,3.89,-2.82,0,19.59,4.76,52.77,19.59,45.98,86.27,46.87,133.13,-19.69,-1.4,0.22,0.4,0,0,0,20.75
2.23,1,9.53,0,-3.91,-2.22,2.32,-3.91,-2.75,-9.47,94.74,85.26,3.89,-2.9,0.05,19.59,4.76,52.77,19.59,45.98,86.27,46.87,133.13,-19.69,-1.4,0.24,0.4,0,0,0,20.75
2.23,1,9.54,0.05,-3.91,-2.22,2.32,-3.91,-2.75,-9.47,94.74,85.26,3.89,-2.84,0.01,19.59,4.76,52.77,19.59,45.98,86.27,46.87,133.13,-19.69,-1.4,0.22,0.33,0,0,0,20.75
2.24,1,9.53,-0.08,-3.91,-2.22,2.32,-3.91,-2.75,12.57,83.71,96.29,3.81,-2.99,0.14,19.59,4.76,52.77,19.59,45.98,44.31,67.85,112.15,-19.95,-1.35,0.19,0.36,0,0,0,20.75
2.24,1,9.53,-0.13,-3.91,-2.22,2.32,-3.91,-2.75,12.57,83.71,96.29,3.82,-2.92,0.1,19.59,4.76,52.77,19.59,45.98,44.31,67.85,112.15,-20.02,-1.37,0.22,0.39,0,0,0,20.75
2.24,1,9.55,-0.03,-3.82,-2.26,8.79,-3.82,0.58,12.57,83.71,96.29,3.82,-2.94,0.1,20.02,4.96,43.3,20.02,41.67,44.31,67.85,112.15,-20.02,-1.37,0.18,0.37,0,0,0,20.75
2.24,1,9.59,-0.06,-3.82,-2.26,8.79,-3.82,0.58,12.57,83.71,96.29,3.82,-2.97,0.12,20.02,4.96,43.3,20.02,41.67,44.31,67.85,112.15,-20.02,-1.37,0.17,0.45,0,0,0,20.75
2.24,1,9.48,0.01,-3.82,-2.26,8.79,-3.82,0.58,12.57,83.71,96.29,3.8,-3.09,0.1,20.02,4.96,43.3,20.02,41.67,44.31,67.85,112.15,-20.25,-1.38,0.15,0.44,0,0,0,20.75
2.24,1,9.57,0.14,-3.82,-2.26,8.79,-3.82,0.58,12.57,83.71,96.29,3.79,-3.1,0.06,20.02,4.96,43.3,20.02,41.67,44.31,67.85,112.15,-20.31,-1.41,0.11,0.24,0,0,0,20.75
2.24,1,9.61,-0.11,-3.82,-2.26,8.79,-3.82,0.58,12.57,83.71,96.29,3.77,-3.1,0.14,20.02,4.96,43.3,20.02,41.67,44.31,67.85,112.15,-20.38,-1.41,0.1,0.4,0,0,0,20.75
2.24,1,9.64,-0.01,-3.82,-2.26,8.79,-3.82,0.58,12.57,83.71,96.29,3.77,-3.22,0.1,20.02,4.96,43.3,20.02,41.67,44.31,67.85,112.15,-20.38,-1.41,0.06,0.26,0,0,0,20.75
2.25,1,9.66,-0.02,-3.71,-2.3,10.54,-3.71,1.56,12.57,83.71,96.29,3.71,-3.31,0.04,20.49,5.17,46.11,20.49,43.54,44.31,67.85,112.15,-20.49,-1.38,0.06,0.34,0,0,0,20.75
2.25,1,9.62,0,-3.71,-2.3,10.54,-3.71,1.56,12.57,83.71,96.29,3.71,-3.32,0.14,20.49,5.17,46.11,20.49,43.54,44.31,67.85,112.15,-20.54,-1.38,0.01,0.35,0,0,0,20.75
2.25,1,9.73,-0.07,-3.71,-2.3,10.54,-3.71,1.56,12.57,83.71,96.29,3.71,-3.3,0.11,20.49,5.17,46.11,20.49,43.54,44.31,67.85,112.15,-20.6,-1.38,0.09,0.25,0,0,0,20.75
2.25,1,9.78,0,-3.71,-2.3,10.54,-3.71,1.56,12.57,83.71,96.29,3.71,-3.37,0.12,20.49,5.17,46.11,20.49,43.54,44.31,67.85,112.15,-20.6,-1.38,0.01,0.27,0,0,0,20.75
2.25,1,9.75,0,-3.71,-2.3,10.54,-3.71,1.56,12.57,83.71,96.29,3.65,-3.37,0.08,20.49,5.17,46.11,20.49,43.54,44.31,67.85,112.15,-20.67,-1.37,-0.01,0.28,0,0,0,20.75
2.25,1,9.7,0.06,-3.71,-2.3,10.54,-3.71,1.56,6.9,86.55,93.45,3.64,-3.34,-0.06,20.49,5.17,46.11,20.49,43.54,43.02,68.49,111.51,-20.71,-1.38,0.01,0.22,0,0,0,20.75
2.25,1,9.66,-0.01,-3.64,-2.33,7.34,-3.64,0.03,6.9,86.55,93.45,3.64,-3.33,0.09,20.71,5.37,22.55,20.71,31.99,43.02,68.49,111.51,-20.71,-1.38,0.03,0.24,0,0,0,20.75
2.26,1,9.57,-0.02,-3.64,-2.33,7.34,-3.64,0.03,6.9,86.55,93.45,3.62,-3.31,0.07,20.71,5.37,22.55,20.71,31.99,43.02,68.49,111.51,-20.76,-1.38,-0.04,0.31,0,0,0,20.75
2.26,1,9.56,0.07,-3.64,-2.33,7.34,-3.64,0.03,6.9,86.55,93.45,3.62,-3.33,0.04,20.71,5.37,22.55,20.71,31.99,43.02,68.49,111.51,-20.81,-1.38,0.09,0.26,0,0,0,20.75
2.26,1,9.57,0.04,-3.64,-2.33,7.34,-3.64,0.03,6.9,86.55,93.45,3.6,-3.33,0.13,20.71,5.37,22.55,20.71,31.99,43.02,68.49,111.51,-20.88,-1.37,-0.01,0.27,0,0,0,20.75
2.26,1,9.54,-0.09,-3.64,-2.33,7.34,-3.64,0.03,6.9,86.55,93.45,3.6,-3.33,0.13,20.71,5.37,22.55,20.71,31.99,43.02,68.49,111.51,-20.92,-1.38,-0.01,0.21,0,0,0,20.75
2.26,1,9.44,-0.04,-3.64,-2.33,7.34,-3.64,0.03,6.9,86.55,93.45,3.58,-3.27,0.15,20.71,5.37,22.55,20.71,31.99,43.02,68.49,111.51,-20.98,-1.36,0.16,0.33,0,0,0,20.75
2.26,1,9.52,-0.03,-3.58,-2.37,5.93,-3.58,-0.62,6.9,86.55,93.45,3.58,-3.45,-0.02,20.98,5.58,26.69,20.98,34.32,43.02,68.49,111.51,-20.98,-1.36,0.02,0.28,0,0,0,20.75
2.27,1,9.44,0.02,-3.58,-2.37,5.93,-3.58,-0.62,6.9,86.55,93.45,3.58,-3.45,0.08,20.98,5.58,26.69,20.98,34.32,43.02,68.49,111.51,-20.98,-1.36,-0.09,0.27,0,0,0,20.75
2.27,1,9.56,-0.08,-3.58,-2.37,5.93,-3.58,-0.62,6.9,86.55,93.45,3.58,-3.42,0.1,20.98,5.58,26.69,20.98,34.32,43.02,68.49,111.51,-20.98,-1.36,-0.06,0.25,0,0,0,20.75
2.27,1,9.57,-0.12,-3.58,-2.37,5.93,-3.58,-0.62,6.9,86.55,93.45,3.58,-3.44,0.15,20.98,5.58,26.69,20.98,34.32,43.02,68.49,111.51,-20.98,-1.36,-0.07,0.44,0,0,0,20.75
2.27,1,9.63,0.05,-3.58,-2.37,5.93,-3.58,-0.62,6.9,86.55,93.45,3.52,-3.43,-0.07,20.98,5.58,26.69,20.98,34.32,43.02,68.49,111.51,-21.11,-1.39,-0.11,0.22,0,0,0,20.75
2.27,1,9.57,-0.04,-3.58,-2.37,5.93,-3.58,-0.62,6.94,86.53,93.47,3.52,-3.42,-0.02,20.98,5.58,26.69,20.98,34.32,33.62,73.19,106.81,-21.16,-1.39,-0.08,0.29,0,0,0,20.75
2.27,1,9.52,-0.13,-3.54,-2.4,4.41,-3.54,-1.33,6.94,86.53,93.47,3.54,-3.36,0.13,21.2,5.8,22.47,21.2,32.44,33.62,73.19,106.81,-21.2,-1.41,-0.08,0.41,0,0,0,20.75
2.28,1,9.48,-0.04,-3.54,-2.4,4.41,-3.54,-1.33,6.94,86.53,93.47,3.54,-3.38,0.08,21.2,5.8,22.47,21.2,32.44,33.62,73.19,106.81,-21.24,-1.41,0.08,0.26,0,0,0,20.75
2.28,1,9.52,0.03,-3.54,-2.4,4.41,-3.54,-1.33,6.94,86.53,93.47,3.54,-3.39,-0.01,21.2,5.8,22.47,21.2,32.44,33.62,73.19,106.81,-21.29,-1.39,-0.03,0.28,0,0,0,20.75
2.28,1,9.52,-0.06,-3.54,-2.4,4.41,-3.54,-1.33,6.94,86.53,93.47,3.51,-3.28,-0.02,21.2,5.8,22.47,21.2,32.44,33.62,73.19,106.81,-21.36,-1.36,0.03,0.28,0,0,0,20.75
2.28,1,9.45,-0.06,-3.54,-2.4,4.41,-3.54,-1.33,6.94,86.53,93.47,3.51,-3.26,0.01,21.2,5.8,22.47,21.2,32.44,33.62,73.19,106.81,-21.41,-1.35,0.09,0.38,0,0,0,20.75
2.28,1,9.4,-0.03,-3.54,-2.4,4.41,-3.54,-1.33,6.94,86.53,93.47,3.5,-3.26,-0.01,21.2,5.8,22.47,21.2,32.44,33.62,73.19,106.81,-21.46,-1.32,0.17,0.26,0,0,0,20.75
2.28,1,9.41,0.07,-3.5,-2.44,4.21,-3.5,-1.39,6.94,86.53,93.47,3.5,-3.25,0.01,21.51,6.01,31.05,21.51,37.04,33.62,73.19,106.81,-21.51,-1.32,0.1,0.27,0,0,0,20.75
2.28,1,9.36,-0.01,-3.5,-2.44,4.21,-3.5,-1.39,6.94,86.53,93.47,3.5,-3.33,0.04,21.51,6.01,31.05,21.51,37.04,33.62,73.19,106.81,-21.51,-1.32,0.02,0.29,0,0,0,20.75
2.29,1,9.32,0.04,-3.5,-2.44,4.21,-3.5,-1.39,6.94,86.53,93.47,3.52,-3.35,-0.04,21.51,6.01,31.05,21.51,37.04,33.62,73.19,106.81,-21.59,-1.31,0.06,0.28,0,0,0,20.75
2.29,1,9.35,-0.11,-3.5,-2.44,4.21,-3.5,-1.39,6.94,86.53,93.47,3.51,-3.49,-0.01,21.51,6.01,31.05,21.51,37.04,33.62,73.19,106.81,-21.67,-1.28,-0.04,0.19,0,0,0,20.75
2.29,1,9.32,0.02,-3.5,-2.44,4.21,-3.5,-1.39,6.94,86.53,93.47,3.5,-3.47,-0.01,21.51,6.01,31.05,21.51,37.04,33.62,73.19,106.81,-21.73,-1.26,-0.04,0.25,0,0,0,20.75
2.29,1,9.3,-0.05,-3.5,-2.44,4.21,-3.5,-1.39,13.25,83.37,96.63,3.49,-3.46,0.06,21.51,6.01,31.05,21.51,37.04,34.62,72.69,107.31,-21.79,-1.24,0.02,0.29,0,0,0,20.75
2.29,1,9.31,-0.04,-3.47,-2.47,2.76,-3.47,-2.09,13.25,83.37,96.63,3.47,-3.61,0.07,21.84,6.23,32.79,21.84,38.24,34.62,72.69,107.31,-21.84,-1.25,-0.09,0.21,0,0,0,20.75
2.29,1,9.23,-0.08,-3.47,-2.47,2.76,-3.47,-2.09,13.25,83.37,96.63,3.47,-3.48,0.07,21.84,6.23,32.79,21.84,38.24,34.62,72.69,107.31,-21.84,-1.25,-0.04,0.39,0,0,0,20.75
2.29,1,9.23,0.01,-3.47,-2.47,2.76,-3.47,-2.09,13.25,83.37,96.63,3.47,-3.63,0.13,21.84,6.23,32.79,21.84,38.24,34.62,72.69,107.31,-21.84,-1.25,-0.14,0.32,0,0,0,20.75
2.3,1,9.32,-0.01,-3.47,-2.47,2.76,-3.47,-2.09,13.25,83.37,96.63,3.47,-3.62,0.1,21.84,6.23,32.79,21.84,38.24,34.62,72.69,107.31,-21.84,-1.25,-0.14,0.34,0,0,0,20.75
2.3,1,9.29,0.02,-3.47,-2.47,2.76,-3.47,-2.09,13.25,83.37,96.63,3.47,-3.55,-0.02,21.84,6.23,32.79,21.84,38.24,34.62,72.69,107.31,-21.84,-1.25,-0.07,0.17,0,0,0,20.75
2.3,1,9.28,0.03,-3.47,-2.47,2.76,-3.47,-2.09,13.25,83.37,96.63,3.44,-3.55,0.1,21.84,6.23,32.79,21.84,38.24,34.62,72.69,107.31,-22.02,-1.26,-0.08,0.21,0,0,0,20.75
2.3,1,9.29,-0.12,-3.47,-2.47,2.76,-3.47,-2.09,13.25,83.37,96.63,3.41,-3.61,0.13,21.84,6.23,32.79,21.84,38.24,34.62,72.69,107.31,-22.08,-1.24,-0.11,0.37,0,0,0,20.75
2.3,1,9.32,-0.15,-3.4,-2.51,6.5,-3.4,-0.15,13.25,83.37,96.63,3.4,-3.53,0.03,22.13,6.45,29.3,22.13,36.78,34.62,72.69,107.31,-22.13,-1.23,0,0.25,0,0,0,20.75
2.3,1,9.26,-0.05,-3.4,-2.51,6.5,-3.4,-0.15,13.25,83.37,96.63,3.39,-3.58,0.06,22.13,6.45,29.3,22.13,36.78,34.62,72.69,107.31,-22.17,-1.23,-0.04,0.32,0,0,0,20.75
2.31,1,9.21,-0.02,-3.4,-2.51,6.5,-3.4,-0.15,13.25,83.37,96.63,3.39,-3.48,0.03,22.13,6.45,29.3,22.13,36.78,34.62,72.69,107.31,-22.17,-1.23,-0.01,0.38,0,0,0,20.75
2.31,1,9.13,0.02,-3.4,-2.51,6.5,-3.4,-0.15,13.25,83.37,96.63,3.39,-3.56,0,22.13,6.45,29.3,22.13,36.78,34.62,72.69,107.31,-22.17,-1.23,0.04,0.27,0,0,0,20.75
2.31,1,9.13,-0.03,-3.4,-2.51,6.5,-3.4,-0.15,13.25,83.37,96.63,3.39,-3.42,0.14,22.13,6.45,29.3,22.13,36.78,34.62,72.69,107.31,-22.17,-1.23,0.09,0.34,0,0,0,20.75
2.31,1,9.17,0.01,-3.4,-2.51,6.5,-3.4,-0.15,13.25,83.37,96.63,3.39,-3.43,0.05,22.13,6.45,29.3,22.13,36.78,34.62,72.69,107.31,-22.17,-1.23,0.07,0.13,0,0,0,20.75
2.31,1,9.17,-0.12,-3.35,-2.54,5.4,-3.35,-0.65,15.43,82.29,97.71,3.35,-3.6,0.07,22.46,6.67,32.18,22.46,38.54,35.33,72.34,107.66,-22.46,-1.18,0.22,0.25,0,0,0,20.75
2.31,1,9.17,-0.01,-3.35,-2.54,5.4,-3.35,-0.65,15.43,82.29,97.71,3.36,-3.58,0.04,22.46,6.67,32.18,22.46,38.54,35.33,72.34,107.66,-22.52,-1.18,0.21,0.25,0,0,0,20.75
2.31,1,9.19,-0.06,-3.35,-2.54,5.4,-3.35,-0.65,15.43,82.29,97.71,3.35,-3.57,0.14,22.46,6.67,32.18,22.46,38.54,35.33,72.34,107.66,-22.58,-1.17,0.01,0.33,0,0,0,20.75
2.32,1,9.15,0,-3.35,-2.54,5.4,-3.35,-0.65,15.43,82.29,97.71,3.34,-3.64,0.08,22.46,6.67,32.18,22.46,38.54,35.33,72.34,107.66,-22.66,-1.14,-0.01,0.24,0,0,0,20.75
2.32,1,9.16,0.11,-3.35,-2.54,5.4,-3.35,-0.65,15.43,82.29,97.71,3.32,-3.57,0.04,22.46,6.67,32.18,22.46,38.54,35.33,72.34,107.66,-22.73,-1.14,0.04,0.29,0,0,0,20.75
2.32,1,9.14,-0.1,-3.35,-2.54,5.4,-3.35,-0.65,15.43,82.29,97.71,3.32,-3.57,0.02,22.46,6.67,32.18,22.46,38.54,35.33,72.34,107.66,-22.73,-1.14,0.06,0.29,0,0,0,20.75
2.32,1,9.06,-0.04,-3.29,-2.57,6.26,-3.29,-0.16,15.43,82.29,97.71,3.29,-3.62,0.04,22.83,6.9,37.87,22.83,41.77,35.33,72.34,107.66,-22.83,-1.13,0.05,0.27,0,0,0,20.75
2.32,1,9.1,-0.11,-3.29,-2.57,6.26,-3.29,-0.16,15.43,82.29,97.71,3.29,-3.6,0.05,22.83,6.9,37.87,22.83,41.77,35.33,72.34,107.66,-22.83,-1.13,0.06,0.28,0,0,0,20.75
2.32,1,8.99,-0.07,-3.29,-2.57,6.26,-3.29,-0.16,15.43,82.29,97.71,3.24,-3.59,0,22.83,6.9,37.87,22.83,41.77,35.33,72.34,107.66,-22.95,-1.14,0.06,0.32,0,0,0,20.75
2.33,1,9.03,-0.04,-3.29,-2.57,6.26,-3.29,-0.16,15.43,82.29,97.71,3.25,-3.46,0.01,22.83,6.9,37.87,22.83,41.77,35.33,72.34,107.66,-23.03,-1.14,0.12,0.33,0,0,0,20.75
2.33,1,9,-0.01,-3.29,-2.57,6.26,-3.29,-0.16,15.43,82.29,97.71,3.25,-3.53,0.08,22.83,6.9,37.87,22.83,41.77,35.33,72.34,107.66,-23.03,-1.14,0.05,0.35,0,0,0,20.75
2.33,1,8.95,0.02,-3.29,-2.57,6.26,-3.29,-0.16,15.43,82.29,97.71,3.25,-3.55,0.12,22.83,6.9,37.87,22.83,41.77,35.33,72.34,107.66,-23.16,-1.14,0.16,0.34,0,0,0,20.75
2.33,1,8.93,-0.12,-3.24,-2.61,4.57,-3.24,-0.96,18.88,80.56,99.44,3.24,-3.6,0.16,23.26,7.14,42.7,23.26,44.61,40.43,69.78,110.22,-23.26,-1.16,0.1,0.36,0,0,0,20.75
2.33,1,8.99,0,-3.24,-2.61,4.57,-3.24,-0.96,18.88,80.56,99.44,3.25,-3.58,0,23.26,7.14,42.7,23.26,44.61,40.43,69.78,110.22,-23.33,-1.17,0.07,0.39,0,0,0,20.75
2.33,1,8.89,-0.03,-3.24,-2.61,4.57,-3.24,-0.96,18.88,80.56,99.44,3.24,-3.48,0.15,23.26,7.14,42.7,23.26,44.61,40.43,69.78,110.22,-23.39,-1.17,0.14,0.41,0,0,0,20.75
2.34,1,8.88,-0.09,-3.24,-2.61,4.57,-3.24,-0.96,18.88,80.56,99.44,3.24,-3.53,0.17,23.26,7.14,42.7,23.26,44.61,40.43,69.78,110.22,-23.39,-1.17,0.18,0.46,0,0,0,20.75
2.34,1,8.85,-0.09,-3.24,-2.61,4.57,-3.24,-0.96,18.88,80.56,99.44,3.24,-3.58,0.14,23.26,7.14,42.7,23.26,44.61,40.43,69.78,110.22,-23.52,-1.17,0.12,0.34,0,0,0,20.75
2.34,1,9.01,0.02,-3.24,-2.61,4.57,-3.24,-0.96,18.88,80.56,99.44,3.22,-3.57,0.02,23.26,7.14,42.7,23.26,44.61,40.43,69.78,110.22,-23.6,-1.14,0.16,0.41,0,0,0,20.75
2.34,1,8.99,-0.05,-3.22,-2.64,2.39,-3.22,-2.02,18.88,80.56,99.44,3.22,-3.63,0.13,23.6,7.37,34.22,23.6,40.71,40.43,69.78,110.22,-23.6,-1.14,0.18,0.56,0,0,0,20.75
2.34,1,8.97,-0.03,-3.22,-2.64,2.39,-3.22,-2.02,18.88,80.56,99.44,3.22,-3.64,0.14,23.6,7.37,34.22,23.6,40.71,40.43,69.78,110.22,-23.6,-1.14,0.19,0.45,0,0,0,20.75
2.34,1,9.01,-0.02,-3.22,-2.64,2.39,-3.22,-2.02,18.88,80.56,99.44,3.2,-3.67,0.1,23.6,7.37,34.22,23.6,40.71,40.43,69.78,110.22,-23.84,-1.15,0.1,0.38,0,0,0,20.75
2.35,1,8.99,-0.01,-3.22,-2.64,2.39,-3.22,-2.02,18.88,80.56,99.44,3.19,-3.56,0.04,23.6,7.37,34.22,23.6,40.71,40.43,69.78,110.22,-23.96,-1.13,0.18,0.47,0,0,0,20.75
2.35,1,9,-0.01,-3.22,-2.64,2.39,-3.22,-2.02,18.88,80.56,99.44,3.19,-3.64,0,23.6,7.37,34.22,23.6,40.71,40.43,69.78,110.22,-23.96,-1.13,0.12,0.32,0,0,0,20.75
2.35,1,9.08,-0.03,-3.22,-2.64,2.39,-3.22,-2.02,18.88,80.56,99.44,3.19,-3.73,0.02,23.6,7.37,34.22,23.6,40.71,40.43,69.78,110.22,-24.08,-1.17,0.12,0.58,0,0,0,20.75
2.35,1,9.1,-0.05,-3.18,-2.67,3.57,-3.18,-1.39,22.35,78.83,101.17,3.18,-3.62,-0.01,24.16,7.61,55.76,24.16,52.04,47.02,66.49,113.51,-24.16,-1.15,0.19,0.48,0,0,0,20.75
2.35,1,8.96,-0.03,-3.18,-2.67,3.57,-3.18,-1.39,22.35,78.83,101.17,3.18,-3.71,-0.01,24.16,7.61,55.76,24.16,52.04,47.02,66.49,113.51,-24.16,-1.15,0.19,0.54,0,0,0,20.75
2.35,1,9.03,-0.11,-3.18,-2.67,3.57,-3.18,-1.39,22.35,78.83,101.17,3.18,-3.71,0.03,24.16,7.61,55.76,24.16,52.04,47.02,66.49,113.51,-24.16,-1.15,0.11,0.45,0,0,0,20.75
2.35,1,9.1,-0.09,-3.18,-2.67,3.57,-3.18,-1.39,22.35,78.83,101.17,3.17,-3.75,0.07,24.16,7.61,55.76,24.16,52.04,47.02,66.49,113.51,-24.43,-1.15,0.22,0.37,0,0,0,20.75
2.36,1,9.06,-0.06,-3.18,-2.67,3.57,-3.18,-1.39,22.35,78.83,101.17,3.19,-3.68,0.12,24.16,7.61,55.76,24.16,52.04,47.02,66.49,113.51,-24.53,-1.17,0.22,0.44,0,0,0,20.75
2.36,1,9.01,-0.01,-3.18,-2.67,3.57,-3.18,-1.39,22.35,78.83,101.17,3.19,-3.66,0.08,24.16,7.61,55.76,24.16,52.04,47.02,66.49,113.51,-24.61,-1.17,0.19,0.4,0,0,0,20.75
2.36,1,8.96,0.07,-3.19,-2.7,-0.53,-3.19,-3.45,22.35,78.83,101.17,3.19,-3.77,-0.07,24.61,7.86,44.57,24.61,46.89,47.02,66.49,113.51,-24.61,-1.17,0.2,0.37,0,0,0,20.75
2.36,1,9.02,-0.02,-3.19,-2.7,-0.53,-3.19,-3.45,22.35,78.83,101.17,3.13,-3.77,0.06,24.61,7.86,44.57,24.61,46.89,47.02,66.49,113.51,-24.82,-1.13,0.12,0.49,0,0,0,20.75
2.36,1,8.88,0.12,-3.19,-2.7,-0.53,-3.19,-3.45,22.35,78.83,101.17,3.11,-3.74,0,24.61,7.86,44.57,24.61,46.89,47.02,66.49,113.51,-24.91,-1.13,0.24,0.38,0,0,0,20.75
